name,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
"South Wake Oral Surgery - Daniel J Mahar, DDS",FALSE,5.0,1,7636 Purfoy Rd,27526,35.58883,-78.77373,NA,+19195673293,oralsurgeons
J Trent & Associates,FALSE,3.5,3,911 Tanglewood Dr,27511,35.771397,-78.768639,NA,+19193800670,"roofing,painters,cabinetry"
L&J Transportation Companies Inc,FALSE,1.0,1,3900 US Hwy 70 W,27520,35.5905495,-78.3853226,NA,+19199342082,movers
Orangerie Events,FALSE,5.0,4,104 S White St,27587,35.9790991314948,-78.5096041644043,NA,+19197280808,wedding_planning
ClearDefense Pest Control,FALSE,5.0,26,2228 Page Rd,27703,35.9264526,-78.8129578,NA,+19196366900,pest_control
Super Target,FALSE,4.0,35,8210 Renaissance Pkwy,27713,35.9039307,-78.9530792,$$,+19194259933,deptstores
True Flavors Diner & Catering,FALSE,4.5,243,5410 Hwy 55,27713,35.889720310786,-78.8971920648041,$$,+19193167978,"diners,breakfast_brunch"
Bean Traders,FALSE,4.5,184,105 W NC 54 Hwy,27713,35.9106347,-78.9350247,$,+19194842499,coffee
Supercuts,FALSE,3.5,7,7175 O'Kelly Chapel Rd,27519,35.84443,-78.88875,$$,+19194660444,hair
Grace Park Apartments,FALSE,4.5,6,3109 Grace Park Dr,27560,35.8210411,-78.8467484,NA,+19194606426,apartments
Hope Community Church,FALSE,5.0,11,821 Buck Jones Rd,27606,35.770771,-78.7372284,NA,+19195320620,churches
Connections Church,FALSE,5.0,1,1280 Buck Jones Rd,27606,35.7666893,-78.741951,NA,+19192331115,churches
Jasmin Mediterranean,FALSE,3.5,25,3801 Hillsborough St,27607,35.7879311478386,-78.6678834194945,$,+19198351626,"mediterranean,greek,lebanese"
Holiday Inn Express Raleigh-Durham Airport,FALSE,2.5,14,1014 Airport Blvd,27560,35.8585892,-78.8184128,$$,+19196532260,"hotels,venues"
Holiday Inn Express & Suites Research Triangle Park,FALSE,3.0,9,4912 S Miami Blvd,27703,35.8888397,-78.8497314,$$,+19194749800,hotels
Hotel Indigo Raleigh Durham Airport At Rtp,FALSE,3.5,50,151 Tatum Dr,27703,35.8850784,-78.8454285,$$,+19194743000,"hotels,venues"
Gussy's,FALSE,4.5,27,NA,27519,35.8018630828243,-78.8949813883606,$,+19196567096,"foodtrucks,greek"
Hampton Inn & Suites Raleigh/Cary I-40,FALSE,4.5,20,111 Hampton Woods Ln,27607,35.7929055,-78.7489098,$$,+19192331798,hotels
Crank Arm Brewing Company,FALSE,4.0,100,319 W Davie St,27601,35.7755269,-78.6440439,$,+19193243529,breweries
b.good,FALSE,2.5,25,555 Fayetteville st,27601,35.7732455,-78.6389584,$$,+19198033233,"salad,burgers,sandwiches"
East Village Grill & Bar,FALSE,3.0,42,1 Dixie Trl,27607,35.78994,-78.67612,$$,+19198219985,"bars,tradamerican"
Ruby Tuesday,FALSE,2.5,31,6201 Capital Blvd,27616,35.87004,-78.58206,$$,+19198769900,"burgers,tradamerican"
Fresh Levant Bistro,FALSE,4.5,38,8450 Honeycutt Rd,27615,35.8960824,-78.6224851,$$,+19842003999,"mediterranean,gluten_free"
Got to Be NC Competition Dining,FALSE,4.5,12,1705 E Millbrook,27609,35.8506090953464,-78.6062049457551,$$$,+18282659075,"newamerican,festivals"
Aviator Brewing Company Tap House,FALSE,3.5,82,600 E Broad St,27526,35.5927702023887,-78.7937342164898,$$,+19195528826,"breweries,pubs"
Aviator Beer Shop,FALSE,4.0,9,601 Broad St,27526,35.5930323561004,-78.793517164886,$$,+19195521797,beer_and_wine
Aviator Brewing Company,FALSE,3.5,55,209 Technology Park Ln,27526,35.6197668467479,-78.808249578484,$,+19195672337,breweries
Bass Lake Draft House,FALSE,3.0,96,124 Bass Lake Rd,27540,35.6538086,-78.8247986,$$,+19195673251,"pubs,tradamerican,burgers"
Drake Landing,FALSE,4.5,15,3146 Chalybeate Springs Rd,27526,35.51457,-78.7935,NA,+19195529455,gun_ranges
The Mad Hatter's,FALSE,3.5,214,1802 W Main St,27705,36.0063699,-78.92014,$$,+19192861987,"breakfast_brunch,bakeries,cafes"
Picnic,FALSE,4.0,115,1647 Cole Mill Rd,27705,36.0402126158855,-78.9577317232385,$$,+19199089128,"bbq,tapasmallplates"
Happy and Hale,FALSE,4.5,30,703 9th St,27705,36.0079020892833,-78.9224923474916,$$,+19193074148,juicebars
Yoga Off East,FALSE,5.0,2,703B 9th St,27705,36.0077175,-78.9222949,NA,NA,yoga
Natural Health Strategies,FALSE,5.0,3,50101 Governors Dr,27517,35.8546622,-79.0249666,NA,+13018010462,"nutritionists,naturopathic"
Chapel Hill Ophthalmology,FALSE,2.0,10,110 conner dr,27514,35.9303918,-79.0297966,NA,+19199428701,"optometrists,opthamalogists"
Taco Boy Chipotle,FALSE,4.0,2,321 S Salem St,27502,NA,NA,NA,+16263932860,"foodtrucks,mexican"
Southern Peak Brewery,FALSE,3.5,12,950 Windy Rd,27502,35.7463,-78.84426,$,+19192084515,breweries
The Beer Dispensary,FALSE,4.5,24,112 N Salem St,27502,35.7311401,-78.8509903,$,+19192676040,beer_and_wine
La Rancherita,FALSE,3.5,86,7420 6 Forks Rd,27615,35.8816376,-78.6458969,$$,+19198446330,mexican
Burger King,FALSE,3.0,3,12301 Capital Blvd,27587,35.98199,-78.53939,$,+19195563585,burgers
Waffle House,FALSE,1.5,18,3703 New Bern Ave,27610,35.79821,-78.57692,$,+19192311292,"breakfast_brunch,tradamerican,salad"
Kocina Grill,FALSE,1.0,1,2501 Blue Ridge Rd,27607,35.81442,-78.70557,NA,+19842004289,"tradamerican,sandwiches,breakfast_brunch"
Wendy's,FALSE,3.5,3,1809 N Harrison Ave,27513,35.8305893,-78.767952,$,+19196779002,"burgers,hotdogs"
Morrisville Cat Hospital,FALSE,5.0,14,100 Keybridge Dr,27560,35.8193207,-78.8223114,NA,+19196781554,"vet,pet_sitting"
Courtyard Raleigh-Durham Airport/Morrisville,FALSE,4.0,18,2001 Hospitality Ct,27560,35.85903,-78.81505,$$,+19194679444,hotels
Wendy's,FALSE,1.5,11,1150 Edwards Mill Rd,27607,35.7983398,-78.7265778,$,+19198544491,"burgers,hotdogs"
Five Guys Burgers and Fries,FALSE,3.5,47,1025 Cargo Dr,27623,35.8768319643174,-78.7944659696425,$,+19198404210,"burgers,hotdogs"
Hero's Pub & Sandwich Shop,FALSE,4.0,13,7440 Six Forks Rd,27615,35.88131,-78.64589,$$,+19197065150,"arcades,pubs,sandwiches"
AT&T,FALSE,3.5,12,5100 Capital Blvd,27616,35.8556213,-78.580452,$$$,+19198754204,mobilephones
Sky Zone Trampoline Park,FALSE,4.0,22,2101 Westinghouse Blvd,27604,35.80806,-78.59594,NA,+19199484450,trampoline
Eastern China Restaurant,FALSE,3.0,15,9585 Chapel Hill Rd,27560,35.8061256,-78.8100357,$,+19193199878,chinese
Rise Biscuits & Donuts,FALSE,4.0,22,8301 Brier Creek Pkwy,27617,35.9085631,-78.7850932,$$,+19842447218,"donuts,coffee"
Caribou Coffee,FALSE,4.5,46,8201 Brier Creek Pkwy,27617,35.908886,-78.784497,$,+19194052802,coffee
Durham Catering Company,FALSE,5.0,10,3710 Shannon Rd,27707,35.9562,-78.95608,NA,+19193833000,catering
Stewart's Bistro,FALSE,4.5,57,3652 Rogers Rd,27587,35.94464,-78.50483,$,+19195622233,"coffee,breakfast_brunch,sandwiches"
1250 Heritage,FALSE,3.5,10,Heritage Golf Clubhouse,27587,35.9502716,-78.4967575,$$,+19194532020,tradamerican
China Fu,FALSE,3.0,17,1121 Falls River Ave,27614,35.90603,-78.5894,$,+19198660009,chinese
Happy China,FALSE,3.5,147,2505 Durham Chapel Hill Blvd,27707,35.9745,-78.92537,$$,+19192372021,chinese
China Star,FALSE,3.0,18,4639 Hillsborough Rd,27705,36.032692,-78.9807434,$,+19193838008,chinese
RDU Wing Chun,FALSE,5.0,2,8813 Gulf Ct,27617,35.90264,-78.7635899,NA,+19197814199,"martialarts,boxing"
Nanataco,FALSE,4.0,351,2512 University Dr,27707,35.97417,-78.92494,$,+19194898226,mexican
Parker's Self Defense,FALSE,3.5,3,11385 Hwy 70 Business,27520,35.6039314,-78.4379425,NA,+19193590747,martialarts
Triangle Catering,FALSE,1.5,2,1818 Saint Albans Dr,27609,35.8335099,-78.6072499,NA,+19198739500,catering
Catering Works,FALSE,4.5,18,2319 Laurelbrook St,27604,35.8120117,-78.6152573,$$,+19198285932,"catering,wedding_planning,cookingclasses"
Tazza Kitchen Stone Creek Village,FALSE,4.0,32,600 Ledgestone Way,27519,35.7916629,-78.8479766,$$,+19196518281,"mediterranean,pizza"
Carter-Finley Stadium,FALSE,3.5,23,4600 Trinity Rd,27607,35.801216847812,-78.719567638411,NA,+19198344000,stadiumsarenas
Brigs of Wake Forest,FALSE,3.5,65,12338 Wake Union Church Rd,27587,35.9816,-78.54195,$,+19195568422,"breakfast_brunch,sandwiches"
EuroCafe,FALSE,3.5,46,2101 S Main St,27587,35.9484170208017,-78.5333680361509,$,+19197615002,"sandwiches,salad,burgers"
Shuckers Oyster Bar,FALSE,4.5,3,10625 Capital Blvd,27587,35.9380608,-78.5420074,$$$,+19195567704,seafood
Durham Bulls,FALSE,4.5,99,409 Blackwell St,27701,35.99158,-78.90401,NA,+19199562855,sportsteams
Queen of Sheba,FALSE,3.5,82,1129 Weaver Dairy Rd,27514,35.9623245,-79.0548062,$$,+19199324986,ethiopian
Hampton Inn Rdu,FALSE,3.0,5,1010 Airport Blvd,27560,35.8591347,-78.819252,$$,+19194621620,hotels
Hampton Inn & Suites,FALSE,4.0,18,8021 Arco Corporate Dr,27617,35.90736,-78.77725,$$,+19194840500,hotels
Holiday Inn Raleigh-Durham Airport,FALSE,3.5,19,930 Airport Blvd,27560,35.8566704,-78.8218994,$$,+19194651910,"hotels,venues"
Los Tres Magueyes,FALSE,4.0,35,995 Airport Blvd,27560,35.8594571702632,-78.8201572397164,$$,+19194650217,mexican
Days Inn Raleigh-Airport-Research Triangle Park,FALSE,2.5,12,1000 Airport Blvd,27560,35.85809,-78.81954,$,+18003291073,hotels
Embassy Suites,FALSE,4.0,34,8001 Arco Corporate Dr,27617,35.9073296,-78.776413,$$,+19195722200,hotels
D's Bottle Shop,FALSE,5.0,2,13200 Falls of Neuse Rd,27614,35.940849300000004,-78.5598297,$,+19842320355,beer_and_wine
Well - Bean,FALSE,4.5,16,10012 Capital Blvd,27587,35.9190687,-78.5453532,$,+19196248895,coffee
Big Apple Bagels,FALSE,3.5,28,1141 Falls River Ave,27614,35.9074576,-78.5890353,$,+19198031456,"bagels,bakeries,sandwiches"
Bruegger's Bagels,FALSE,4.0,20,10750 Wakefield Commons Drive,27614,35.94197,-78.54124,$,+19194532700,"bagels,sandwiches,breakfast_brunch"
Panera Bread,FALSE,2.5,46,6123 Capital Blvd,27616,35.8696296735743,-78.5826447866559,$$,+19198651965,"sandwiches,salad,soup"
Starbucks,FALSE,3.0,37,10760 Wakefield Commons Dr,27614,35.9565838973946,-78.540306475894,$$,+19194531010,coffee
Benelux Coffee,FALSE,4.0,1,1603 Hillsborough St,27605,35.78367,-78.65901,$$,+19198285925,coffee
Café Lucarne,FALSE,4.5,11,309 Blake St,27601,35.77646,-78.6356,$,+19198037475,"breakfast_brunch,sandwiches,salad"
John M. Alexander Family YMCA,FALSE,3.5,20,1603 Hillsborough St,27605,35.78367,-78.65901,NA,+19198329622,"gyms,childcare"
Village Spa Nails,FALSE,4.5,55,409 Oberlin Rd,27605,35.7898118,-78.663144,$$,+19196150918,"othersalons,skincare"
Flythe Cyclery,FALSE,4.5,19,424 W Peace St,27603,35.78889,-78.64493,$$,+19198325097,bikes
Taste Small Plates | Wine Bar,FALSE,4.5,169,3048 Medlin Dr,27607,35.8098945617676,-78.6766815185547,$$,+19193220568,"newamerican,tapasmallplates"
Jet's Pizza,FALSE,4.0,12,3004 Wake Forest Rd,27609,35.8225584,-78.6205634,$,+19198778660,pizza
Starbucks,FALSE,4.0,6,1015 Parkside Main St.,27519,35.8448459974839,-78.8853011981834,$,+19194668062,"coffee,salad,sandwiches"
Western Wake Farmers' Market,FALSE,4.5,21,1225 Morrisville Carpenter Rd,27519,35.8221584,-78.8558191,$$,NA,farmersmarket
Starbucks,FALSE,3.5,40,4834 NC Hwy 55,27713,35.8993301,-78.8970718,$,+19192930232,coffee
Food Lion,FALSE,3.0,1,3685 New Bern Ave,27610,35.7975121,-78.5781021,NA,+19192317294,"delis,sandwiches"
Brookwood Farms BBQ,FALSE,3.0,25,2400 W Terminal Blvd,27623,35.8777281142114,-78.7942689510614,$$,+19198407878,bbq
Lonerider Brewing Company,FALSE,4.5,77,8816 Gulf Ct,27617,35.90367,-78.76249,$,+19194428004,"breweries,bars"
Lantern,FALSE,4.0,297,423 W Franklin St,27516,35.91043,-79.06234,$$$,+19199698846,"asianfusion,bars,venues"
Night Kitchen Bakehouse & Cafe,FALSE,4.5,41,10 W Franklin St,27604,35.78949,-78.64021,$,+19842328907,"cafes,bakeries,breakfast_brunch"
McDonald's,FALSE,2.0,5,141 Wakelon St,27597,35.83345,-78.3172,$,+19192696650,"hotdogs,burgers"
Smithfield's Chicken 'n Bar-b-q,FALSE,4.5,6,121 Wakelon St,27597,35.8334503,-78.3188019,$$,+19192697009,bbq
McDonald's,FALSE,2.5,3,2900 Wendell Blvd,27591,35.7922460985882,-78.3794632824769,$,+19193653625,"hotdogs,burgers"
Draft Line Brewing,FALSE,4.0,32,341 Broad St,27526,35.5958962,-78.797432,$,+19195577121,breweries
Bombshell Beer Company,FALSE,3.5,28,120 Quantum St,27540,35.65822,-78.83684,$,+19198231933,"breweries,beergardens"
Lina's Café,FALSE,4.0,23,5400 S Miami Blvd,27703,35.88148,-78.85126,$,+19199911403,"delis,catering"
EC DOES IT Home Inspections,FALSE,4.0,5,9660 Falls of Neuse Rd,27615,35.9052505,-78.6002426,NA,+19199990131,home_inspectors
Char-Grill Two,FALSE,3.5,34,3211 Edwards Mill Rd,27612,35.8255501,-78.7058029,$,+19197812945,burgers
Chipotle Mexican Grill,FALSE,3.5,12,204 Crossroads Blvd,27518,35.7596885028372,-78.7413176462262,$,+19192338242,"mexican,hotdogs"
Chipotle Mexican Grill,FALSE,3.0,9,1081 Pine Plaza Dr,27502,35.7446365530619,-78.8235923420084,$$,+19193625435,"mexican,hotdogs"
Tacos Mexico Restaurant,FALSE,4.0,66,209 E Williams St,27502,35.7266884,-78.8516388,$,+19193628074,mexican
"Sky Zone Trampoline Park, Durham",FALSE,4.0,12,1720 Guess Rd,27701,36.020900932382,-78.9140029115681,NA,+19194250800,trampoline
Leesville Animal Hospital,FALSE,4.0,19,9309 Leesville Rd,27613,35.90051,-78.7264299,NA,+19198707000,"vet,pet_sitting"
Hilker's Cleaners,FALSE,2.0,5,7486 Creedmoor Rd,27613,35.8888245,-78.6795273,$$,+19198461102,drycleaninglaundry
Harris Teeter,FALSE,4.0,16,1125 W NC Hwy 54,27707,35.9178194005691,-78.9587184134778,$$,+19194030794,"grocery,drugstores"
Smallcakes Cary,FALSE,4.0,34,1132 Parkside Main St,27519,35.8485477917286,-78.8891367296081,$$,+19193882253,bakeries
Pizza Hut,FALSE,2.0,3,7909 - 105 Falls Of Neuse Rd.,27609,35.8932991,-78.6259918,$$,+19198477737,"italian,pizza,chicken_wings"
Pizza Hut,FALSE,2.5,8,8111 Creedmoor Rd Ste 167,27613,35.89853,-78.68223,$,+19198489890,"pizza,italian,chicken_wings"
Little Caesar's Pizza,FALSE,2.0,9,3325 Rogers Rd Ste 101,27587,35.9502448,-78.5152047,$,+19194531520,pizza
Mash and Lauter,FALSE,3.5,14,225 S Wilmington St,27601,35.7774422649866,-78.6379460245371,$$,+19198331133,"belgian,beerbar"
I Love Ny Pizza,FALSE,3.0,34,2316 Hillsborough St,27607,35.7877,-78.66665,$,+19198380011,pizza
Gumby's Pizza,FALSE,2.5,25,2712 Hillsborough St,27607,35.78888,-78.67171,$,+19198361555,"pizza,chicken_wings"
"Chef Mario's, Inc",FALSE,5.0,4,2610 Wycliff Rd,27607,35.81787,-78.69062,NA,+19197814141,"personalchefs,catering"
Level Up Kitchen & Barcadium,FALSE,3.5,53,126 S Salisbury St,27601,35.7786217,-78.6404114,$$,+19198333866,"arcades,bars"
Lone Star Steakhouse,FALSE,3.5,25,13049 US 70 Business Highway W,27520,35.66523,-78.49896,$$,+19193596201,"steak,seafood,tradamerican"
Texas Steakhouse & Saloon,FALSE,3.0,25,235 Outlet Center Dr,27577,35.5115204,-78.3467102,$$,+19199383221,"tradamerican,steak"
New Japan Express,FALSE,3.5,22,225 Shenstone Ln,27529,35.6925826013454,-78.5799658827246,$,+19197710708,japanese
Kiko Japan Express,FALSE,3.5,13,1018 Shoppes At Midway Dr Ste C,27545,35.7982124,-78.504902,$,+19192179788,japanese
Akashi,FALSE,4.0,84,2223 E Nc 54,27713,35.901699724161,-78.8912222534459,$$,+19195729444,"sushi,japanese,seafood"
Chuy's,FALSE,3.0,64,1035 Parkside Main St,27519,35.8462578,-78.8870977,$$,+19193887455,"tex-mex,juicebars,newmexican"
JJ China Restaurant,FALSE,3.5,26,3607 Davis Dr,27560,35.8215155076255,-78.8497559664701,$,+19193807168,chinese
Wok'n Grille,FALSE,3.0,28,5311 S Miami Blvd,27703,35.88056,-78.84967,$,+19194748100,chinese
Sansui Sushi Bar & Grill,FALSE,4.0,165,4325 Hwy 55,27713,35.91194,-78.89198,$$,+19193618078,"sushi,japanese"
China Wok,FALSE,1.5,7,2753 NC Hwy 55 W,27519,35.7859354,-78.8711849,NA,+19193879599,chinese
Chanticleer Properties,FALSE,5.0,2,9909 Sweet Basil Rd,,35.97509,-78.507523,NA,+19196975141,"realestatesvcs,propertymgmt"
McDonald's,FALSE,2.5,10,1001 Morrisville Carpenter Rd,27560,35.8189011,-78.8447418,$,+19194678775,"hotdogs,burgers"
McDonald's,FALSE,2.0,5,4980 Cary Glen Blvd,27519,35.8193016,-78.9018936,NA,+19194629904,"hotdogs,burgers"
McDonald's,FALSE,2.0,8,10000 Green Level Church Rd,27519,35.8189621,-78.9022217,$,NA,"hotdogs,burgers"
McDonald's,FALSE,3.0,7,1409 N Main St,27526,35.5937691,-78.7716217,$,+19195523190,"hotdogs,burgers"
Cook Out,FALSE,3.0,12,1433 North Main St,27526,35.59395,-78.771,$,NA,"burgers,hotdogs,hotdog"
Eggs Up Grill,FALSE,4.5,29,Sexton Commons,27526,35.5934528,-78.7702175,$,+19192854463,breakfast_brunch
La Taqueria Mexican Grill,FALSE,4.0,14,973 E Broad St,27526,35.5926018,-78.7820358,$,+19195525532,mexican
Biscuitville,FALSE,3.5,10,605 Stellata Dr,27526,35.5913582,-78.7819672,$,+19195776380,breakfast_brunch
The Brick Bar & Grill,FALSE,2.0,10,,,35.5932200024485,-78.7955947548426,$$,NA,tradamerican
Sweet Creations Frozen Yogurt,FALSE,3.5,11,400 Broad St,27526,35.5949097,-78.7967911,$,NA,icecream
Orange Leaf Frozen Yogurt,FALSE,3.0,14,149 Grand Hill Pl,27540,35.6617264546171,-78.8488996625488,$,+19195529383,"icecream,desserts,diyfood"
Spice & Curry,FALSE,3.5,21,6105 Grace Park Dr,27560,35.8200266,-78.8456872,$$,+19192346281,"indpak,pakistani"
Simply Cakes,FALSE,3.5,16,1881 Lake Pine Dr,27523,35.74521,-78.819,$$,+19194609110,bakeries
Wicked Links Wake Forest,FALSE,5.0,4,11800 Galaxy Rd,27587,35.96761,-78.5387,NA,+19195186421,"hotdog,german"
Wicked Links Catering,FALSE,4.5,2,117 Gresham Lake Rd,27615,35.8845291,-78.5931396,$,+19194120888,"streetvendors,catering"
Wicked Links,FALSE,5.0,4,4831 Grove Barton Rd,27613,35.8691331406762,-78.7182016600349,$,NA,hotdog
DPAC - Durham Performing Arts Center,FALSE,4.5,183,123 Vivian St,27701,35.99331,-78.9022899,$$,+19196802787,"theater,musicvenues"
Juju Durham,FALSE,4.0,163,737 9th St,27705,36.00952,-78.92278,$$,+19192863555,"tapasmallplates,asianfusion,bars"
Tobacco Road Sports Café,FALSE,3.5,275,280 S Mangum St,27701,35.992294,-78.903086,$$,+19199379909,"sportsbars,tradamerican"
UYE: Haunted Forest at Panic Point for Halloween!,FALSE,5.0,2,2808 Cedar Creek Rd,27596,36.031204,-78.461558,NA,+19195268612,unofficialyelpevents
Italia Express,FALSE,3.0,12,103 N Arendell Ave,27597,35.8213882,-78.3130569,$,+19192695157,"pizza,italian,sandwiches"
Chick-fil-A,FALSE,3.5,8,1460 N Main St,27526,35.593902,-78.767812,$,+19195771030,hotdogs
Chick-fil-A,FALSE,4.5,28,801 Village Walk Dr,27540,35.63936083,-78.83489829,$,+19195670060,hotdogs
Waffle House,FALSE,2.5,7,1418 N Main St,27526,35.5930281,-78.7720819,$,+19195522187,"diners,breakfast_brunch,tradamerican"
Wendy's,FALSE,3.5,3,1374 N Main St,27526,35.5916481,-78.7758102,$,+19195570139,"hotdogs,burgers"
Publix,FALSE,5.0,4,3480 Kildaire Farm Rd,27518,35.7055886954425,-78.7952565774322,$$,+19193034024,grocery
3 Amigos of Cary,FALSE,3.5,10,3470 Kildaire Farm Rd,27518,35.7043926,-78.7947402,$,+19193552237,mexican
Lowes Foods,FALSE,2.5,6,5400 Apex Peakway,27502,35.7368393,-78.8653793,$$,+19193635376,"grocery,beer_and_wine,meats"
Ollies,FALSE,4.5,9,213 S White St,27587,35.9776,-78.5096499,$,+19847899461,"cafes,coffee,giftshops"
The Lemon Tree,FALSE,4.5,20,113 S White St,27587,35.9789402,-78.5092694,$$,+19199462302,cafes
Mimosa,FALSE,4.5,3,113 S White St,27587,35.9789391,-78.5092697,$$,NA,"homedecor,flowers"
Pink Boutique,FALSE,4.5,3,113 S White St,27587,35.9785345,-78.5093747,NA,+19192638548,"womenscloth,childcloth"
"Virgilio's Premium Vinegars, Oils & Edibles",FALSE,5.0,2,113 S White St,27587,35.9789391,-78.5092697,$$,+19197173373,"gourmet,shopping"
Homewood Nursery & Garden Center,FALSE,4.0,8,10809 Honeycutt Rd,27614,35.92637,-78.62311,$$$,+19198470117,"gardening,giftshops"
Jin Jin China,FALSE,4.0,6,421 Chapanoke Rd,27603,35.735668,-78.652021,$,+19197728868,chinese
Athletic Lab Cary CrossFit,FALSE,5.0,14,1823 NW Maynard Rd,27513,35.7968854,-78.7990417,NA,+19196171472,"gyms,healthtrainers"
The BrickHouse,FALSE,3.5,56,3801 Hillsborough St,27607,35.79387,-78.68856,$$,+19198293666,"sportsbars,burgers,sandwiches"
Hibachi Xpress Food Truck & Catering,FALSE,1.5,5,,,35.79154,-78.7811169,$$,+19196694923,foodtrucks
Hand & Stone Massage and Facial Spa,FALSE,4.0,12,12210 Bradford Green Square,27513,35.7938628,-78.8468027,$$,+19194650819,"massage,skincare,spas"
Jimmy John's,FALSE,3.5,3,2012 Boulderstone Way,27519,35.791428,-78.8484281,NA,+19194610171,sandwiches
Brilliant Nail Bar,FALSE,4.0,12,14106 Bradford Green Sq,27513,35.793828,-78.8471423,$$,+19193771585,othersalons
Bradford Luxury Apartments & Townhomes,FALSE,3.5,4,21035 Bradford Green Sq,27519,35.2830009,-80.6528778,NA,+19193880303,apartments
Salsa Fresh Mexican Grill,FALSE,3.0,39,3588 Davis Dr,27560,35.8199010878374,-78.8473320007324,$,+19194688919,mexican
Don Beto El Poblano,FALSE,5.0,2,2305 Capital Blvd,27604,35.8109137777301,-78.6125088513164,NA,+19193950925,"foodtrucks,mexican"
Jersey Mike's Subs,FALSE,3.5,8,1761 Hwy 55,27523,35.75898,-78.877182,$$,+19193636453,"sandwiches,hotdogs,delis"
Brooks Street Bowl,FALSE,4.5,7,413 S Brooks St,27587,35.9741810228557,-78.5098380222917,NA,+19194884651,bowling
Sweet Traditions By Leane,FALSE,4.5,32,12516 Capital Blvd,27587,35.9855914,-78.5337172,$,+19197808212,"cupcakes,bakeries"
La Cocina,FALSE,3.5,27,309 Huffman Mill Rd,27215,36.0769653,-79.4874115,$$,+13365380049,mexican
Blue Flame Tattoo,FALSE,4.5,70,710 W Peace St,27605,35.78886,-78.64965,$$,+19197553355,"piercing,tattoo"
411 West Italian Cafe,FALSE,3.5,205,411 W Franklin St,27516,35.91061,-79.06151,$$,+19199672782,"italian,breakfast_brunch,seafood"
Elements,FALSE,4.5,97,2110 Environ Way,27517,35.9065451,-79.0220534,$$$,+19195378780,"asianfusion,newamerican,desserts"
Crossroads Chapel Hill,FALSE,3.5,76,211 Pittsboro St,27516,35.909674,-79.054415,$$,+19199182777,"newamerican,breakfast_brunch,bars"
Foster's Market,FALSE,4.0,323,2694 Durham Chapel Hill Blvd,27707,35.97459,-78.93135,$$,+19194893944,"breakfast_brunch,delis,newamerican"
Durham Farmers Market,FALSE,4.5,65,Durham Central Park,27701,36.0003440263674,-78.9013312384486,$$,,farmersmarket
Thai Bistro,FALSE,4.5,4,Crabtree Valley Mall,27612,35.8402462049858,-78.6801748281268,NA,+19197717933,thai
Subway,FALSE,2.5,3,5400 S Miami Blvd,27703,35.8814812,-78.8512573,NA,+19199911800,"hotdogs,sandwiches"
Krispy Kreme,FALSE,3.0,16,11721 Retail Dr,27587,35.9673691,-78.5441589,$,NA,"donuts,coffee"
