"","name","id","is_closed","rating","review_count","location.address1","location.zip_code","coordinates.latitude","coordinates.longitude","price","phone","categories"
"5362","New Era Skin and Body","new-era-skin-and-body-cary",FALSE,5,6,"1310 SE Maynard Rd",27511,35.786263,-78.763435,"$$","19195214954","massage,skincare"
"5367","Southland Ballroom","southland-ballroom-raleigh",FALSE,3.5,15,"614 N W St",27603,35.78748,-78.645311,"$$","19198210023","musicvenues"
"5368","A Natural Look","a-natural-look-cary",FALSE,5,1,"1223 Walnut St",27511,35.76753,-78.75754,NA,"19194811444","makeupartists"
"5369","Met-Tech Inc","met-tech-inc-raleigh",FALSE,3,2,"105 S Wilmington St",27601,35.77923,-78.63787,NA,"19198339460","sportgoods,poolbilliards"
"5370","Holistic Dental Centers","holistic-dental-centers-cary-7",FALSE,5,1,"218 Ashville Ave",27518,35.7397088,-78.7835764,NA,"19198650700","generaldentistry,cosmeticdentists"
"5379","King Chinese Buffet","king-chinese-buffet-fuquay-varina",FALSE,3,5,"1025 E Broad St",27526,35.5930557,-78.78022,"$","19195678989","chinese,buffets"
"5384","Burger King","burger-king-raleigh-12",FALSE,2,5,"349 Tryon Rd",27603,35.73082,-78.65042,"$","19197725255","burgers"
"5412","Air Experts Heating & Cooling","air-experts-heating-and-cooling-raleigh-2",FALSE,4.5,15,"7 Rupert Rd",27603,35.71984,-78.66062,NA,"19196705663","hvac"
"5413","Legacy Plumbing Company","legacy-plumbing-company-raleigh-2",FALSE,4.5,10,"7416 Chapel Hill Rd",27607,35.7949113,-78.7490863,"$$","19195719146","plumbing,waterheaterinstallrepair,waterpurification"
"5414","Circle City Lock & Key","circle-city-lock-and-key-chapel-hill-5",FALSE,5,17,"200 Stancell Dr",27517,35.90241699,-79.0014255,NA,"19199325625","locksmiths"
"5415","Apex Lock and Key Locksmith","apex-lock-and-key-locksmith-apex",FALSE,5,19,"1200 East William St",27502,35.71964697,-78.84347441,NA,"19193873884","locksmiths"
"5416","Garage Door Specialist","garage-door-specialist-raleigh-2",FALSE,5,10,"5605 Chapel Hill Rd",27607,35.7887423,-78.7189429,NA,"19198410030","garage_door_services"
"5417","My Guys Remodeling","my-guys-remodeling-apex",FALSE,5,1,"1109 Classic Rd",27539,35.716716,-78.829191,NA,"19193424857","windowsinstallation,contractors,carpenters"
"5418","Superior Powerwashing & Home Maintanence","superior-powerwashing-and-home-maintanence-apex",FALSE,4,13,"7704 Jenks Rd",27523,35.75561,-78.90067,NA,"19194126448","pressurewashers"
"5421","Smoke Alert Home Fire Safety","smoke-alert-home-fire-safety-garner-4",FALSE,5,13,"2664 Timber Dr",27529,35.7162175,-78.6394184,"$","19194284284","chimneysweeps,airductcleaning,fireprotection"
"5422","The Mosquito Authority","the-mosquito-authority-morrisville-4",FALSE,5,2,"2200 Gateway Centre Blvd",27560,35.79159043,-78.66089854,NA,"18887842310","pest_control"
"5423","Roofwerks","roofwerks-raleigh",FALSE,4.5,21,"809-102 Mt Vernon Rd",27607,35.79039,-78.7213821,NA,"19198522660","roofing"
"5424","Mr Smokestack Chimney Service","mr-smokestack-chimney-service-raleigh",FALSE,4.5,14,"5201 Fayetteville Rd",27603,35.709167,-78.658438,NA,"19197471859","chimneysweeps,fireplace"
"5425","Leather and Vinyl MD","leather-and-vinyl-md-raleigh",FALSE,5,14,"8300 Falls of Neuse Rd",27615,35.89405,-78.62021,NA,"19198708222","reupholstery,furniturerepair"
"5426","Dave's Roof Repair","daves-roof-repair-cary",FALSE,4,8,"906 Vickie Dr",27511,35.7660408,-78.7611465,NA,"19192192474","roofing"
"5427","Arc Electric Inc.","arc-electric-inc-raleigh-3",FALSE,5,30,"",27658,35.82114,-78.64271,NA,"19198883500","electricians,hometheatreinstallation,lighting"
"5428","Yellow Dot Heating & Air Conditioning","yellow-dot-heating-and-air-conditioning-raleigh",FALSE,3.5,10,"1203 N New Hope Rd",27610,35.7954,-78.5634199,NA,"19197548686","hvac"
"5430","Alford's Cleaning Service","alfords-cleaning-service-holly-springs",FALSE,5,1,"18 Patstown Rd",27540,35.5568211,-78.8887368,NA,"19197495971","homecleaning,officecleaning"
"5431","Grandma's Diner","grandmas-diner-wake-forest",FALSE,4,14,"11216 Capital Blvd",27587,35.95196333,-78.53782319,"$","19195569600","diners,breakfast_brunch,tradamerican"
"5436","Saints & Scholars","saints-and-scholars-raleigh",FALSE,3.5,68,"909 Spring Forest Rd",27609,35.8675995,-78.6230011,"$$","19198788828","irish,pubs"
"5444","Carroll's Kitchen","carrolls-kitchen-raleigh",FALSE,5,12,"19 E Martin St",27601,35.77708,-78.63847,"$$",NA,"nonprofit,delis"
"5458","Bitter Melon Asian Market","bitter-melon-asian-market-angier",FALSE,5,33,"9625 Bitter Melon Dr",27501,35.53923035,-78.74866486,"$","19196392422","grocery"
"5460","MediterrAsian Bistro","mediterrasian-bistro-durham",FALSE,4,20,"105 W NC Hwy 54",27713,35.91064025,-78.93493462,"$$","19194840505","mediterranean,filipino"
"5466","Shila Korean Restaurant","shila-korean-restaurant-fayetteville-2",FALSE,3.5,59,"404 Santa Fe Dr",28303,35.09001,-78.98151,"$$","19108604800","korean,grocery"
"5467","Mixed Casual Korean Bistro","mixed-casual-korean-bistro-chapel-hill",FALSE,3.5,166,"1404 E Franklin St",27514,35.928209,-79.034302,"$$","19199290047","korean,asianfusion"
"5468","Thai Cafe","thai-cafe-wake-forest",FALSE,4,96,"3309 Rogers Rd",27587,35.95073,-78.51539,"$$","19194531679","thai,sushi"
"5469","Old Havana Sandwich Shop","old-havana-sandwich-shop-durham",FALSE,4,222,"310 E Main St",27701,35.99326,-78.89813,"$","19196679525","cuban,sandwiches"
"5470","Cuban Revolution Restaurant & Bar","cuban-revolution-restaurant-and-bar-durham-3",FALSE,2.5,339,"318 Blackwell St",27701,35.99336472,-78.90451402,"$$","19196874300","cuban,tapas,sandwiches"
"5471","International Festival of Raleigh","international-festival-of-raleigh-raleigh",FALSE,5,14,"Raleigh Convention Center",27601,35.77365,-78.64125,NA,"19197820552","festivals"
"5473","Pad Thai","pad-thai-fayetteville",FALSE,4,24,"7737 Good Middling Dr",28304,35.026989,-79.0549622,"$$","19102529724","thai"
"5476","Ruckus Pizza","ruckus-pizza-raleigh",FALSE,4,59,"2233 Avent Ferry Rd",27606,35.7777016,-78.67509042,"$","19198352002","pizza,divebars,musicvenues"
"5497","McDonald's","mcdonalds-cary-8",FALSE,3.5,3,"3494 Kildaire Farm Rd",27518,35.7041206,-78.795639,"$","19193639960","hotdogs,burgers"
"5498","McDonald's","mcdonalds-cary-12",FALSE,4,2,"3494 Kildaire Farm Rd",27511,35.70412,-78.79564,NA,"19193639960","burgers,hotdogs"
"5502","Taste Of China","taste-of-china-apex",FALSE,3,13,"8753 Holly Springs Rd",27539,35.6932356,-78.7743719,"$","19193878181","chinese"
"5505","McDonald's","mcdonalds-apex-2",FALSE,3,3,"900 US 64 Hwy",27523,35.74449,-78.82144,NA,"19193800906","burgers,hotdogs"
"5509","McDonald's","mcdonalds-apex",FALSE,2.5,2,"1305 E Williams St",27502,35.7159309,-78.8406372,"$","19193031200","hotdogs,burgers"
"5514","Waffle House","waffle-house-apex",FALSE,2.5,10,"1417 E Williams St",27539,35.71141,-78.83789,"$","19193639137","diners,newamerican,breakfast_brunch"
"5516","Smoothie King","smoothie-king-raleigh-2",FALSE,4,14,"3101-107 Edwards Mills Rd",27612,35.82520122,-78.70726173,"$$","19197838330","juicebars"
"5519","Tropical Smoothie Cafe","tropical-smoothie-cafe-raleigh",FALSE,3.5,28,"1028 Oberlin Rd",27605,35.79806,-78.6595,"$","19197552222","juicebars,breakfast_brunch,sandwiches"
"5530","Red Hat Amphitheater","red-hat-amphitheater-raleigh",FALSE,3.5,69,"500 South Mcdowell St",27601,35.7741814,-78.6422577,"$$","19199968500","musicvenues"
"5536","Banfield Pet Hospital","banfield-pet-hospital-raleigh-6",FALSE,2,5,"6300 Creedmoor Rd",27612,35.87114361,-78.67931306,"19198473548","vet",""
"5559","Carolina Ale House","carolina-ale-house-cary-2",FALSE,3.5,162,"2240 Walnut St",27518,35.75515214,-78.74195839,"$$","19198549444","tradamerican,sportsbars"
"5565","Wild Wing Cafe","wild-wing-cafe-cary",FALSE,2.5,72,"2300 Walnut St",27518,35.7551764,-78.7415106,"$$","19198030578","chicken_wings"
"5593","Edible Arrangements","edible-arrangements-cary",FALSE,5,1,"207 Crossroads Blvd",27511,35.7612633,-78.7407996,NA,"19198517065","giftshops,florists,chocolate"
"5598","Dickey's Barbecue Pit","dickeys-barbecue-pit-cary",FALSE,3,72,"200 Crossroads Blvd",27518,35.76023133,-78.74144106,"$$","19192335801","bbq"
"5600","Triangle Carpet Cleaners","triangle-carpet-cleaners-durham",FALSE,5,19,"4801 Pointe Pl",27712,35.9940329,-78.898619,NA,"19194718159","carpet_cleaning"
"5617","Frontpoint Home Security","frontpoint-home-security-raleigh",FALSE,4,2,NA,27608,35.80871,-78.64572,NA,"18558148269","securitysystems"
"5619","Sharon Webb  - Coldwell Banker Advantage","sharon-webb-coldwell-banker-advantage-raleigh-2",FALSE,5,1,"6020 Creedmoor Rd",27612,35.86639,-78.6799209,NA,"19195845554","realestateagents"
"5620","Dent Dominator","dent-dominator-raleigh",FALSE,5,1,"212 Powell Dr",27606,35.78896,-78.71487,NA,"19198165059","mobiledentrepair"
"5622","Fred G Bond Metro Park","fred-g-bond-metro-park-cary",FALSE,4.5,39,"801 High House Rd",27513,35.785578,-78.8216745,NA,"19194694100","parks"
"5623","Yummy Hibachi & Wings","yummy-hibachi-and-wings-knightdale",FALSE,4,4,"7110 Knightdale Blvd",27545,35.7980451,-78.4900028,"$","19193730325","japanese,newamerican,asianfusion"
"5628","Costco Wholesale","costco-wholesale-apex",FALSE,3.5,18,"1021 Pine Plaza Dr.",27523,35.746978,-78.824194,"$$","19193316027","wholesale_stores"
"5629","BJ's Wholesale Club","bjs-wholesale-club-cary-2",FALSE,3.5,14,"2370 Walnut St",27511,35.7538371,-78.741562,"$$","19198542777","wholesale_stores"
"5637","Sonic Drive In","sonic-drive-in-sanford-2",FALSE,3.5,2,"2600 S Horner Blvd",27332,35.4580994,-79.1452408,"$","19197741918","hotdogs"
"5638","Cat's Cradle","cats-cradle-carrboro",FALSE,4.5,104,"300 E Main St",27510,35.9102211,-79.0683899,"$$","19199679053","musicvenues"
"5663","Backstage Pub","backstage-pub-cary",FALSE,5,1,"401 Asheville Ave",27518,35.7372738,-78.7858979,NA,"19198595411","pubs,sportsbars"
"5665","El Toro Supermarket","el-toro-supermarket-raleigh",FALSE,4.5,8,"3605 Junction Blvd",27603,35.731102,-78.6576843,"$","19197738172","shoppingcenters"
"5668","Hardee's","hardees-knightdale",FALSE,1,2,"905 N Smithfield Rd",27545,35.79784,-78.48808,"19192666118","burgers",""
"5690","Golden Corral","golden-corral-raleigh-2",FALSE,3,32,"6129 Glenwood Ave",27612,35.8555717,-78.7030792,"$$","19197824880","buffets"
"5698","Fresh","fresh-raleigh-4",FALSE,4,135,"6033 Glenwood Ave",27612,35.8542571,-78.700673,"$","19197855030","icecream"
"5734","Panera Bread","panera-bread-cary-2",FALSE,3,47,"2234 Walnut St",27511,35.75549474,-78.74251071,"$","19192332221","sandwiches,salad,soup"
"5737","Buttercream's Bakeshop","buttercreams-bakeshop-apex",FALSE,3.5,34,"101 N Salem St",27502,35.7308998,-78.8516998,"$$","19193628408","bakeries"
"5739","Gigi's Cupcakes of Cary","gigis-cupcakes-of-cary-cary",FALSE,3,45,"302 Colonades Way",27518,35.7385499,-78.77758,"$$$","19192334154","bakeries,desserts,cupcakes"
"5742","Mithai","mithai-cary",FALSE,4,24,"744 E Chatham St",27511,35.79077,-78.76691,"$","19199488475","desserts,indpak,pakistani"
"5747","Taco Bell","taco-bell-raleigh-2",FALSE,2.5,8,"2748 Capital Blvd.",27604,35.817642,-78.59874,"$","19198326450","mexican,tex-mex,hotdogs"
"5750","Qdoba Mexican Grill","qdoba-mexican-grill-raleigh",FALSE,3,19,"424 E Six Forks Rd",27609,35.82001,-78.62598,"$","19198389133","mexican"
"5751","El Rodeo Mexican Restaurant","el-rodeo-mexican-restaurant-raleigh",FALSE,3.5,31,"2404 Wake Forest Rd",27608,35.8137817,-78.6259308,"$","19198331460","mexican"
"5754","Taco Bell","taco-bell-raleigh-8",FALSE,1.5,8,"4506 Capital Blvd",27604,35.844597,-78.580343,"$","19198726269","hotdogs,tex-mex,mexican"
"5768","Taco Bell","taco-bell-raleigh-6",FALSE,2.5,5,"8801 Six Forks Road",27615,35.900461,-78.651981,"$","19198709107","mexican,tex-mex,hotdogs"
"5775","El Rodeo","el-rodeo-raleigh",FALSE,3.5,68,"4112 Pleasant Valley Rd",27613,35.86043,-78.70472,"$$","19195711188","mexican,seafood"
"5777","Dos Taquitos","dos-taquitos-raleigh-2",FALSE,3,52,"6101 Glenwood Ave",27612,35.85495759,-78.70194554,"$$","19197873373","mexican"
"5778","Taco Bell","taco-bell-raleigh-9",FALSE,2,4,"6405 Falls Of Neuse Rd.",27615,35.87074,-78.62173,"$","19198726902","tex-mex,hotdogs,mexican"
"5781","San Marcos Mexican Restaurant","san-marcos-mexican-restaurant-raleigh-2",FALSE,4.5,19,"5300 Homewood Banks Dr",27612,35.83702469,-78.67983246,"$$","19198034393","mexican,seafood"
"5787","Taste of China","taste-of-china-garner",FALSE,4,6,"1321 5th Ave",27529,35.7091549,-78.6221227,"$","19197797727","chinese"
"5788","China King","china-king-garner-2",FALSE,4,12,"1861 Aversboro Rd",27529,35.684728,-78.6181388,"$","19197711141","chinese"
"5805","Mizu","mizu-raleigh",FALSE,4,74,"10750 Wakefield Commons Dr",27614,35.94197,-78.54124,"$$","19194532875","sushi,japanese"
"5806","Chick-fil-A","chick-fil-a-garner",FALSE,4.5,7,"220 Shenstone Ln",27529,35.692076,-78.582585,"$","19193290275","hotdogs"
"5807","Hardees","hardees-raleigh-2",FALSE,2.5,14,"8000 Fayetteville Rd",27603,35.6654,-78.70013,"$","19197729503","hotdogs"
"5809","Hardee's Hamburgers","hardees-hamburgers-raleigh-2",FALSE,2.5,7,"2304 Gorman St",27606,35.7673988,-78.6946106,"$","19192338287","hotdogs"
"5810","Red Robin Gourmet Burgers","red-robin-gourmet-burgers-garner",FALSE,3,30,"10 Cabela Dr",27529,35.69735874,-78.58635475,"$$",NA,"burgers,tradamerican"
"5823","Crosstown Pub & Grill","crosstown-pub-and-grill-cary-2",FALSE,4,90,"140 E Chatham St",27511,35.78725004,-78.77960546,"$$","19196502853","newamerican,gastropubs,pubs"
"5844","Mi Per̼","mi-per̼-durham",FALSE,4,74,"4015 University Dr",27707,35.9648899,-78.95685,"$$","19194016432","peruvian,bars,desserts"
"5847","Elaine's On Franklin","elaines-on-franklin-chapel-hill",FALSE,4,124,"454 W Franklin St",27514,35.9108009,-79.0626221,"$$$","19199602770","newamerican"
"5850","Southern Season","southern-season-chapel-hill",FALSE,4,192,"University Mall - 201 S Estes Dr",27514,35.9265084,-79.0280732,"$$$","19199297133","gourmet"
"5851","Cholanad","cholanad-chapel-hill",FALSE,4,233,"308 W Franklin St",27516,35.91178,-79.06022,"$$","18002465262","indpak,vegan"
"5865","The Pickled Onion","the-pickled-onion-raleigh",FALSE,4,51,"7901 Falls of Neuse Rd",27615,35.89352,-78.62784,"$$","19198484161","sportsbars,tradamerican,karaoke"
"5873","The Big Easy","the-big-easy-cary",FALSE,3.5,94,"231 Grande Heights Dr",27513,35.80382137,-78.78098532,"$$","19194686007","diners,cajun"
"5882","Golden Pig Korean Cuisine","golden-pig-korean-cuisine-cary",FALSE,4,79,"815 W Chatham St",27511,35.78007,-78.7954,"$$","19196502720","korean"
"5891","Cary Car Care","cary-car-care-cary",FALSE,4.5,16,"234 E Johnson St",27513,35.7928,-78.77656,NA,"19193800040","tires,autorepair"
"5921","Jimmy John's","jimmy-johns-durham-4",FALSE,2.5,24,"5410 Page Rd",27703,35.87911668,-78.84749601,"$","19199417827","sandwiches"
"5922","Chelsea Cafe","chelsea-cafe-durham",FALSE,3.5,15,"1007 Slater Rd",27703,35.877121,-78.842659,"$","19194748647","sandwiches"
"5925","Seasons","seasons-durham",FALSE,3.5,12,"Sheraton Imperial Hotel & Convention Center",27703,35.877988,-78.838384,"$$","19199415050","tradamerican"
"5926","Subway","subway-cary-2",FALSE,2.5,9,"1813 N Harrison Ave",27513,35.830279,-78.7675491,"$","19196781191","sandwiches,hotdogs"
"5928","Clean Air Lawn Care","clean-air-lawn-care-durham-2",FALSE,5,3,NA,27253,36.4315799,-80.36696,NA,"13362618066","landscaping,treeservices,irrigation"
"5936","Which Wich","which-wich-morrisville",FALSE,3,19,"3301 Village Market Pl",27560,35.807508,-78.821399,"$","19193809424","sandwiches"
"5951","Orient Garden","orient-garden-morrisville",FALSE,3,23,"10285 Chapel Hill Rd",27560,35.8301719,-78.8274151,"$","19194686878","chinese"
"5963","Thomas E Brooks Park","thomas-e-brooks-park-cary",FALSE,4.5,4,"111 Brooks Park Ln",27519,35.79530789,-78.89546156,NA,"19194694061","parks"
"5964","Courtyard Raleigh Cary","courtyard-raleigh-cary-cary",FALSE,3.5,16,"102 Edinburgh Dr S",27511,35.73824,-78.79973,"$$","19194819666","hotels"
"5993","Metro Diner","metro-diner-raleigh-4",FALSE,4.5,22,"6325 Falls Of Neuse Rd",27615,35.8684,-78.62105,"$$","19195789053","tradamerican,breakfast_brunch,diners"
"5995","Waffle House","waffle-house-raleigh",FALSE,3,15,"2624 Westinghouse Blvd",27604,35.8166,-78.59826,"$","19198335954","breakfast_brunch,diners,tradamerican"
"6001","IHOP","ihop-raleigh-4",FALSE,2.5,33,"3009 Capital Blvd",27604,35.8212585,-78.5924988,"$","19198758485","breakfast_brunch,tradamerican"
"6004","IHOP","ihop-raleigh",FALSE,3,27,"7471 Six Forks Rd",27615,35.881908,-78.64672,"$","19198474467","breakfast_brunch,tradamerican"
"6009","Nancy Jo's Homemade","nancy-jos-homemade-raleigh",FALSE,4.5,3,"1201 Agriculture St",27603,35.7640953,-78.6646576,NA,"19198291200","bakeries"
"6010","Jos. A. Bank","jos-a-bank-raleigh-2",FALSE,3.5,3,"505 Daniels St",27605,35.7909546,-78.6613159,NA,"19198368005","menscloth"
"6011","Carolina Artisan Craft Market","carolina-artisan-craft-market-raleigh-4",FALSE,5,1,"Raleigh Convention Center",27601,35.773651,-78.6412579,"$$","19194601551","festivals,homedecor"
"6018","Retro Fitness","retro-fitness-raleigh-2",FALSE,3.5,17,"800 N Person St",27604,35.7903,-78.6337099,NA,"19199267469","gyms"
"6019","Jos. A. Bank","jos-a-bank-raleigh",FALSE,2,1,"4601 Creedmoor Rd",27612,35.84462232,-78.68055601,"$$","19195712723","menscloth"
"6020","Haywood Hall & Gardens","haywood-hall-and-gardens-raleigh",FALSE,4.5,5,"211 New Bern Pl",27601,35.78071,-78.63578,NA,"19198328357","landmarks"
"6021","Sparrowood Jewelers","sparrowood-jewelers-raleigh",FALSE,4.5,6,"3201 Edwards Mill Rd",27612,35.8251953,-78.7059174,"$$$","19197810212","jewelry"
"6022","TM Nail Spa","tm-nail-spa-raleigh",FALSE,4,59,"4040 Ed Dr",27612,35.8251801,-78.7032166,"$$","19198817707","othersalons"
"6025","US Post Office - Sunnybrook","us-post-office-sunnybrook-raleigh",FALSE,1.5,16,"236 Sunnybrook Rd",27610,35.77806,-78.58458,NA,"19192556013","postoffices"
"6026","Michaels","michaels-raleigh-2",FALSE,3.5,15,"5240 Capital Blvd",27616,35.856765,-78.580971,"$$","19198720998","artsandcrafts,knittingsupplies,hobbyshops"
"6027","O'Charley's Restaurant & Bar","o-charleys-restaurant-and-bar-cary",FALSE,3.5,46,"101 Ashville Ave",27512,35.738739,-78.7830505,"$$","19198519777","breakfast_brunch,tradamerican"
"6034","Papa John's Pizza","papa-johns-pizza-raleigh",FALSE,3.5,8,"3591 Maitland Dr",27610,35.7972488,-78.5804596,"$","19192500101","pizza"
"6048","Checkers Pizza & Subs","checkers-pizza-and-subs-raleigh",FALSE,3,27,"2720 Lake Wheeler Rd",27603,35.74361361,-78.68093516,"$","19198211111","pizza"
"6049","Domino's Pizza","dominos-pizza-apex",FALSE,2.5,10,"833 Perry Rd",27502,35.7197189,-78.8448715,"$","19193870030","pizza,chicken_wings,sandwiches"
"6055","Michelangelo's Pizza","michelangelos-pizza-apex",FALSE,3.5,13,"928 Us Hwy 64 W",27523,35.746009,-78.82121,"$","19194628880","pizza"
"6060","Little Caesars","little-caesars-cary",FALSE,5,1,"3420 Ten Ten Rd",27518,35.70274986,-78.79304644,"$","19193877960","pizza"
"6065","Triangle Carpet Specialists","triangle-carpet-specialists-apex",FALSE,4.5,20,"5448 Apex Peakway",27502,35.7381389,-78.8663749,NA,"19199062218","carpetinstallation,flooring,damagerestoration"
"6066","BounceU","bounceu-apex-2",FALSE,3.5,8,"3419 Apex Peakway",27502,35.7136536,-78.8487549,NA,"19193033368","amusementparks,eventplanning,partysupplies"
"6068","Domino's Pizza","dominos-pizza-holly-springs-2",FALSE,2.5,3,"2110 Crossway Ln",27540,35.66352857,-78.83544388,NA,"19195672330","pizza,chicken_wings,sandwiches"
"6069","Domino's Pizza","dominos-pizza-raleigh-18",FALSE,3.5,8,"3677 New Bern Ave",27610,35.7974815,-78.5781631,"$$","19192316007","chicken_wings,pizza,sandwiches"
"6076","Domino's Pizza","dominos-pizza-raleigh",FALSE,2,1,"2603 Glenwood Ave",27608,35.8155,-78.66059,"$$","19197838803","pizza,chicken_wings,sandwiches"
"6138","Food Lion","food-lion-morrisville-3",FALSE,3,7,"9567 Chapel Hill Rd",27560,35.80459501,-78.81174113,"$","19194621542","delis"
"6141","Hardee's","hardees-fuquay-varina",FALSE,2.5,3,"1560 N Broad St",27526,35.60452315,-78.80356266,NA,"19195529772","tradamerican,hotdogs"
